,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
10463,2012-12-02 09:00:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172
7500,2012-05-11 21:00:00,2,0,1,1,24.6,30.305,28,7.0015,45,225,270
10808,2012-12-16 18:00:00,4,0,0,3,15.58,19.695,82,7.0015,8,99,107
9047,2012-08-19 08:00:00,3,0,0,2,26.24,30.305,69,7.0015,34,90,124
10544,2012-12-05 18:00:00,4,0,1,1,17.22,21.21,35,30.0026,29,580,609
7214,2012-04-18 23:00:00,2,0,1,2,17.22,21.21,77,0.0,14,56,70
3832,2011-09-10 16:00:00,3,0,0,1,30.34,34.09,55,12.998,170,261,431
9490,2012-09-18 19:00:00,3,0,1,2,24.6,27.275,88,19.9995,22,302,324
4776,2011-11-12 02:00:00,4,0,0,1,9.84,12.88,65,6.0032,7,39,46
4276,2011-10-10 05:00:00,4,1,0,1,18.86,22.725,94,0.0,2,19,21
253,2011-01-11 22:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,28,29
8294,2012-07-06 23:00:00,3,0,1,1,32.8,39.395,63,7.0015,27,137,164
10449,2012-12-01 19:00:00,4,0,0,2,13.12,17.425,81,0.0,30,219,249
2924,2011-07-10 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,141,222,363
278,2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0,2,2
6772,2012-03-19 11:00:00,1,0,1,1,22.96,26.515,68,11.0014,56,145,201
3252,2011-08-05 10:00:00,3,0,1,1,30.34,34.09,55,8.9981,50,113,163
8563,2012-07-18 04:00:00,3,0,1,1,29.52,34.09,70,8.9981,0,6,6
2480,2011-06-11 06:00:00,2,0,0,1,28.7,32.575,61,8.9981,9,31,40
289,2011-01-13 12:00:00,1,0,1,1,8.2,8.335,44,27.9993,3,49,52
7268,2012-05-02 05:00:00,2,0,1,1,22.14,25.76,90,8.9981,2,31,33
3075,2011-07-17 01:00:00,3,0,0,1,26.24,30.305,69,12.998,16,86,102
4073,2011-10-01 18:00:00,4,0,0,3,15.58,19.695,87,15.0013,23,117,140
2583,2011-06-15 13:00:00,2,0,1,1,30.34,32.575,28,19.0012,43,146,189
7641,2012-05-17 18:00:00,2,0,1,1,27.06,31.06,27,11.0014,134,734,868
6109,2012-02-10 19:00:00,1,0,1,2,13.12,17.425,57,0.0,16,246,262
5089,2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3
6333,2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3
7982,2012-06-12 23:00:00,2,0,1,3,27.06,29.545,94,15.0013,11,78,89
10000,2012-11-02 01:00:00,4,0,1,1,13.12,15.91,66,11.0014,5,19,24
10582,2012-12-07 08:00:00,4,0,1,2,12.3,14.395,75,12.998,11,430,441
10578,2012-12-07 04:00:00,4,0,1,1,10.66,13.635,75,7.0015,0,10,10
6851,2012-04-03 19:00:00,2,0,1,1,22.96,26.515,26,7.0015,98,460,558
9941,2012-10-18 14:00:00,4,0,1,2,25.42,31.06,50,19.9995,94,191,285
7305,2012-05-03 18:00:00,2,0,1,1,29.52,33.335,58,8.9981,64,642,706
4066,2011-10-01 11:00:00,4,0,0,3,15.58,19.695,82,22.0028,30,102,132
270,2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139
6010,2012-02-06 16:00:00,1,0,1,1,16.4,20.455,43,16.9979,13,215,228
8721,2012-08-05 18:00:00,3,0,0,3,28.7,33.335,74,8.9981,75,154,229
4570,2011-11-03 12:00:00,4,0,1,1,20.5,24.24,51,12.998,17,162,179
3576,2011-08-18 22:00:00,3,0,1,2,28.7,33.335,74,7.0015,18,117,135
3565,2011-08-18 11:00:00,3,0,1,1,31.16,35.605,58,16.9979,44,97,141
2971,2011-07-12 17:00:00,3,0,1,1,36.08,40.91,44,19.0012,48,380,428
8775,2012-08-08 00:00:00,3,0,1,1,28.7,33.335,84,0.0,12,46,58
10469,2012-12-02 15:00:00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417
4207,2011-10-07 08:00:00,4,0,1,1,18.86,22.725,82,0.0,31,386,417
3218,2011-08-04 00:00:00,3,0,1,2,27.88,31.82,89,6.0032,2,15,17
1391,2011-04-03 20:00:00,2,0,0,3,17.22,21.21,41,15.0013,24,55,79
6697,2012-03-16 08:00:00,1,0,1,2,16.4,20.455,87,15.0013,28,534,562
3975,2011-09-16 16:00:00,3,0,1,2,21.32,25.0,48,11.0014,67,291,358
4316,2011-10-11 21:00:00,4,0,1,2,23.78,27.275,78,12.998,17,158,175
7998,2012-06-13 15:00:00,2,0,1,1,29.52,32.575,32,32.9975,65,216,281
2675,2011-06-19 09:00:00,2,0,0,2,27.88,31.82,74,7.0015,58,111,169
6898,2012-04-05 18:00:00,2,0,1,1,20.5,24.24,31,7.0015,80,618,698
1422,2011-04-05 03:00:00,2,0,1,2,22.14,25.76,73,22.0028,1,3,4
83,2011-01-04 15:00:00,1,0,1,1,11.48,13.635,52,16.9979,17,48,65
873,2011-02-19 20:00:00,1,0,0,1,13.12,14.395,28,35.0008,9,38,47
10465,2012-12-02 11:00:00,4,0,0,2,13.12,15.91,81,11.0014,81,274,355
8629,2012-08-01 22:00:00,3,0,1,1,29.52,34.09,70,7.0015,37,251,288
4557,2011-11-02 23:00:00,4,0,1,1,14.76,18.18,76,6.0032,3,54,57
4500,2011-10-19 14:00:00,4,0,1,3,22.14,25.76,94,11.0014,17,80,97
4647,2011-11-06 17:00:00,4,0,0,1,18.04,21.97,62,11.0014,71,185,256
7343,2012-05-05 08:00:00,2,0,0,1,23.78,27.275,83,6.0032,42,155,197
6471,2012-03-06 21:00:00,1,0,1,1,13.12,15.91,49,12.998,5,143,148
2038,2011-05-11 20:00:00,2,0,1,1,22.14,25.76,64,8.9981,28,245,273
8525,2012-07-16 14:00:00,3,0,1,1,36.08,40.91,42,7.0015,53,159,212
10559,2012-12-06 09:00:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276
1132,2011-03-11 20:00:00,1,0,1,1,12.3,15.15,56,11.0014,6,70,76
2450,2011-06-10 00:00:00,2,0,1,3,28.7,32.575,65,15.0013,8,61,69
3954,2011-09-15 19:00:00,3,0,1,1,18.86,22.725,67,31.0009,20,212,232
2329,2011-06-04 23:00:00,2,0,0,2,26.24,31.06,57,0.0,29,121,150
9943,2012-10-18 16:00:00,4,0,1,1,24.6,31.06,56,19.0012,94,356,450
6243,2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,3,199,202
8299,2012-07-07 04:00:00,3,0,0,1,30.34,35.605,74,11.0014,3,13,16
5042,2011-12-04 04:00:00,4,0,0,1,10.66,15.15,87,0.0,2,9,11
10202,2012-11-10 12:00:00,4,0,0,1,19.68,23.485,48,0.0,258,348,606
4746,2011-11-10 20:00:00,4,0,1,2,14.76,16.665,62,19.0012,8,160,168
10206,2012-11-10 16:00:00,4,0,0,1,22.14,25.76,37,0.0,227,378,605
8964,2012-08-15 21:00:00,3,0,1,1,28.7,32.575,61,12.998,49,266,315
7760,2012-06-03 17:00:00,2,0,0,1,28.7,31.82,34,16.9979,192,386,578
7932,2012-06-10 21:00:00,2,0,0,1,29.52,34.09,62,11.0014,83,170,253
7589,2012-05-15 14:00:00,2,0,1,2,26.24,30.305,73,12.998,39,145,184
7160,2012-04-16 17:00:00,2,1,0,1,32.8,34.85,33,26.0027,111,601,712
2401,2011-06-07 23:00:00,2,0,1,1,27.88,31.82,79,7.0015,18,72,90
5520,2012-01-05 03:00:00,1,0,1,1,8.2,12.88,61,0.0,0,4,4
1216,2011-03-15 11:00:00,1,0,1,2,13.94,15.91,57,15.0013,27,51,78
9480,2012-09-18 09:00:00,3,0,1,2,27.06,30.305,83,39.0007,27,266,293
6021,2012-02-07 03:00:00,1,0,1,2,12.3,16.665,70,0.0,1,1,2
10715,2012-12-12 21:00:00,4,0,1,2,12.3,14.395,52,16.9979,16,186,202
1064,2011-03-08 21:00:00,1,0,1,1,12.3,14.395,49,12.998,7,68,75
3786,2011-09-08 18:00:00,3,0,1,3,26.24,28.03,94,23.9994,2,66,68
4410,2011-10-15 19:00:00,4,0,0,1,20.5,24.24,51,8.9981,61,177,238
8189,2012-07-02 14:00:00,3,0,1,1,35.26,37.88,34,15.0013,79,151,230
9392,2012-09-14 17:00:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894
5523,2012-01-05 06:00:00,1,0,1,2,8.2,10.605,75,8.9981,0,78,78
5997,2012-02-06 02:00:00,1,0,1,1,9.02,13.635,75,0.0,0,3,3
9632,2012-10-05 17:00:00,4,0,1,1,28.7,31.82,42,11.0014,158,742,900
7226,2012-04-19 11:00:00,2,0,1,1,21.32,25.0,48,0.0,46,183,229
5889,2012-02-01 14:00:00,1,0,1,1,25.42,31.06,33,15.0013,33,159,192
2161,2011-05-16 23:00:00,2,0,1,1,22.96,26.515,88,6.0032,18,39,57
3008,2011-07-14 06:00:00,3,0,1,1,24.6,30.305,60,15.0013,14,116,130
9517,2012-09-19 22:00:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229
1105,2011-03-10 16:00:00,1,0,1,3,17.22,21.21,0,16.9979,1,20,21
7950,2012-06-11 15:00:00,2,0,1,1,32.8,35.605,41,23.9994,72,187,259
692,2011-02-12 04:00:00,1,0,0,1,4.92,8.335,74,6.0032,0,4,4
2003,2011-05-10 09:00:00,2,0,1,2,21.32,25.0,48,7.0015,29,176,205
4956,2011-11-19 14:00:00,4,0,0,1,17.22,21.21,32,19.9995,121,228,349
7883,2012-06-08 20:00:00,2,0,1,1,29.52,32.575,32,8.9981,117,291,408
9235,2012-09-08 04:00:00,3,0,0,2,27.06,29.545,94,15.0013,3,8,11
4369,2011-10-14 02:00:00,4,0,1,1,22.96,26.515,94,11.0014,0,6,6
9681,2012-10-07 18:00:00,4,0,0,3,16.4,20.455,82,12.998,24,82,106
2765,2011-07-04 03:00:00,3,1,0,1,26.24,29.545,78,0.0,13,13,26
3929,2011-09-14 18:00:00,3,0,1,1,29.52,34.09,62,11.0014,83,503,586
8350,2012-07-09 07:00:00,3,0,1,3,27.06,30.305,83,15.0013,7,223,230
9524,2012-10-01 05:00:00,4,0,1,1,18.04,21.97,77,0.0,2,34,36
10694,2012-12-12 00:00:00,4,0,1,1,12.3,15.15,52,11.0014,1,33,34
7635,2012-05-17 12:00:00,2,0,1,1,24.6,31.06,43,12.998,72,276,348
628,2011-02-09 09:00:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
2451,2011-06-10 01:00:00,2,0,1,3,28.7,32.575,65,15.0013,5,18,23
7453,2012-05-09 22:00:00,2,0,1,3,19.68,23.485,82,7.0015,5,62,67
10829,2012-12-17 15:00:00,4,0,1,2,17.22,21.21,88,0.0,15,196,211
3824,2011-09-10 08:00:00,3,0,0,1,25.42,28.79,83,11.0014,16,103,119
9786,2012-10-12 03:00:00,4,0,1,1,14.76,18.18,76,6.0032,0,6,6
2652,2011-06-18 10:00:00,2,0,0,1,29.52,34.09,62,12.998,68,176,244
9923,2012-10-17 20:00:00,4,0,1,1,20.5,24.24,72,8.9981,54,360,414
3743,2011-09-06 22:00:00,3,0,1,2,22.14,25.76,94,22.0028,5,79,84
2176,2011-05-17 14:00:00,2,0,1,1,25.42,29.545,73,31.0009,61,123,184
10782,2012-12-15 16:00:00,4,0,0,1,16.4,20.455,50,8.9981,85,328,413
6690,2012-03-16 01:00:00,1,0,1,2,17.22,21.21,82,22.0028,4,22,26
10092,2012-11-05 21:00:00,4,0,1,1,12.3,14.395,52,19.0012,8,144,152
3318,2011-08-08 04:00:00,3,0,1,1,27.06,29.545,89,7.0015,2,8,10
7573,2012-05-14 22:00:00,2,0,1,2,23.78,27.275,78,6.0032,11,118,129
2787,2011-07-05 01:00:00,3,0,1,1,28.7,32.575,65,7.0015,15,24,39
4105,2011-10-03 02:00:00,4,0,1,1,14.76,18.18,76,7.0015,0,4,4
7590,2012-05-15 15:00:00,2,0,1,2,28.7,32.575,61,6.0032,51,205,256
1676,2011-04-15 18:00:00,2,1,0,2,18.86,22.725,67,26.0027,47,216,263
3947,2011-09-15 12:00:00,3,0,1,2,27.06,31.06,69,19.9995,31,148,179
4444,2011-10-17 05:00:00,4,0,1,1,20.5,24.24,63,19.9995,1,28,29
2936,2011-07-11 06:00:00,3,0,1,1,27.88,31.82,74,12.998,19,102,121
7956,2012-06-11 21:00:00,2,0,1,2,29.52,33.335,58,12.998,32,218,250
2837,2011-07-07 03:00:00,3,0,1,1,26.24,28.03,94,7.0015,2,2,4
5723,2012-01-13 15:00:00,1,0,1,1,10.66,10.605,33,39.0007,15,123,138
9731,2012-10-09 20:00:00,4,0,1,2,20.5,24.24,72,11.0014,30,330,360
2503,2011-06-12 05:00:00,2,0,0,1,25.42,28.03,88,15.0013,5,5,10
9238,2012-09-08 07:00:00,3,0,0,1,27.06,29.545,89,19.0012,11,71,82
2369,2011-06-06 15:00:00,2,0,1,1,32.8,34.85,29,12.998,38,127,165
4967,2011-12-01 01:00:00,4,0,1,1,10.66,12.12,60,19.0012,1,9,10
5884,2012-02-01 09:00:00,1,0,1,2,14.76,17.425,71,12.998,9,267,276
2217,2011-05-19 07:00:00,2,0,1,2,20.5,24.24,100,0.0,18,239,257
5848,2012-01-18 21:00:00,1,0,1,1,8.2,8.335,40,27.9993,5,119,124
2218,2011-05-19 08:00:00,2,0,1,2,21.32,25.0,88,0.0,34,453,487
3326,2011-08-08 12:00:00,3,0,1,1,33.62,37.88,46,16.9979,48,134,182
8040,2012-06-15 09:00:00,2,0,1,1,25.42,30.305,65,11.0014,58,308,366
3583,2011-08-19 05:00:00,3,0,1,1,26.24,28.79,83,0.0,1,16,17
10695,2012-12-12 01:00:00,4,0,1,1,11.48,13.635,61,15.0013,3,18,21
3619,2011-09-01 17:00:00,3,0,1,1,29.52,33.335,54,16.9979,61,567,628
6218,2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,7,508,515
2468,2011-06-10 18:00:00,2,0,1,1,32.8,38.635,59,15.0013,96,367,463
7676,2012-05-19 05:00:00,2,0,0,1,18.86,22.725,67,0.0,1,11,12
3115,2011-07-18 17:00:00,3,0,1,1,34.44,39.395,49,22.0028,72,473,545
85,2011-01-04 17:00:00,1,0,1,1,11.48,13.635,48,15.0013,10,202,212
9222,2012-09-07 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,66,265,331
5974,2012-02-05 03:00:00,1,0,0,3,9.84,12.88,87,6.0032,4,13,17
2801,2011-07-05 15:00:00,3,0,1,1,33.62,37.12,43,0.0,51,111,162
3671,2011-09-03 21:00:00,3,0,0,1,27.88,31.82,83,8.9981,71,93,164
3667,2011-09-03 17:00:00,3,0,0,1,29.52,34.09,70,15.0013,170,201,371
10663,2012-12-10 17:00:00,4,0,1,2,19.68,23.485,82,19.0012,38,578,616
10781,2012-12-15 15:00:00,4,0,0,1,17.22,21.21,47,0.0,95,352,447
5158,2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,8,26,34
6977,2012-04-09 01:00:00,2,0,1,1,18.86,22.725,41,8.9981,4,12,16
5726,2012-01-13 18:00:00,1,0,1,1,10.66,11.365,38,19.9995,7,294,301
4590,2011-11-04 08:00:00,4,0,1,2,16.4,20.455,87,23.9994,8,387,395
2019,2011-05-11 01:00:00,2,0,1,2,20.5,24.24,59,7.0015,4,16,20
3423,2011-08-12 13:00:00,3,0,1,1,31.98,34.09,29,6.0032,74,179,253
2525,2011-06-13 03:00:00,2,0,1,1,24.6,30.305,60,32.9975,1,6,7
8456,2012-07-13 17:00:00,3,0,1,2,32.8,35.605,36,11.0014,138,697,835
7441,2012-05-09 10:00:00,2,0,1,2,25.42,30.305,65,16.9979,40,113,153
3212,2011-08-03 18:00:00,3,0,1,3,28.7,33.335,84,0.0,49,443,492
519,2011-02-04 19:00:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
5366,2011-12-17 16:00:00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
8076,2012-06-16 21:00:00,2,0,0,2,26.24,31.06,50,15.0013,98,192,290
6594,2012-03-12 01:00:00,1,0,1,1,15.58,19.695,50,8.9981,1,9,10
2895,2011-07-09 13:00:00,3,0,0,1,33.62,37.12,41,15.0013,167,249,416
244,2011-01-11 13:00:00,1,0,1,2,8.2,11.365,59,6.0032,6,46,52
5931,2012-02-03 08:00:00,1,0,1,1,9.84,11.365,65,15.0013,12,429,441
4714,2011-11-09 12:00:00,4,0,1,1,20.5,24.24,51,11.0014,24,156,180
10035,2012-11-03 12:00:00,4,0,0,2,14.76,15.91,46,31.0009,74,320,394
3425,2011-08-12 15:00:00,3,0,1,1,32.8,34.85,29,11.0014,59,190,249
8044,2012-06-15 13:00:00,2,0,1,1,28.7,31.82,42,16.9979,121,272,393
3642,2011-09-02 16:00:00,3,0,1,2,28.7,32.575,61,8.9981,82,299,381
8025,2012-06-14 18:00:00,2,0,1,1,30.34,33.335,42,12.998,107,716,823
7926,2012-06-10 15:00:00,2,0,0,1,34.44,36.365,30,15.0013,159,316,475
7376,2012-05-06 17:00:00,2,0,0,2,25.42,30.305,65,8.9981,195,316,511
8415,2012-07-12 00:00:00,3,0,1,2,27.88,31.82,61,0.0,1,55,56
5509,2012-01-04 16:00:00,1,0,1,2,7.38,8.335,40,19.0012,8,123,131
6298,2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,186,218,404
2001,2011-05-10 07:00:00,2,0,1,2,18.04,21.97,62,8.9981,13,301,314
885,2011-03-01 08:00:00,1,0,1,1,8.2,9.09,59,26.0027,10,204,214
869,2011-02-19 16:00:00,1,0,0,1,18.04,21.97,16,43.0006,39,81,120
6455,2012-03-06 05:00:00,1,0,1,1,7.38,9.09,51,15.0013,0,25,25
10552,2012-12-06 02:00:00,4,0,1,1,9.84,10.605,52,19.0012,0,9,9
9773,2012-10-11 14:00:00,4,0,1,1,21.32,25.0,32,6.0032,78,270,348
7582,2012-05-15 07:00:00,2,0,1,3,22.96,26.515,94,8.9981,1,91,92
5721,2012-01-13 13:00:00,1,0,1,1,10.66,10.605,33,35.0008,14,140,154
356,2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18
10783,2012-12-15 17:00:00,4,0,0,1,16.4,20.455,50,15.0013,35,274,309
5451,2012-01-02 06:00:00,1,1,0,1,10.66,11.365,41,26.0027,0,14,14
7161,2012-04-16 18:00:00,2,1,0,1,32.8,34.85,31,26.0027,87,589,676
8930,2012-08-14 11:00:00,3,0,1,1,30.34,34.09,62,0.0,69,127,196
7258,2012-05-01 19:00:00,2,0,1,1,28.7,32.575,54,8.9981,58,429,487
7682,2012-05-19 11:00:00,2,0,0,1,25.42,31.06,38,6.0032,235,351,586
2743,2011-07-03 05:00:00,3,0,0,3,25.42,28.79,83,12.998,0,1,1
8117,2012-06-18 14:00:00,2,0,1,2,23.78,27.275,68,12.998,59,160,219
1275,2011-03-17 23:00:00,1,0,1,1,17.22,21.21,62,19.0012,7,43,50
1890,2011-05-05 16:00:00,2,0,1,1,23.78,27.275,24,27.9993,36,233,269
9470,2012-09-17 23:00:00,3,0,1,3,24.6,25.76,94,16.9979,4,66,70
6416,2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,106,226,332
9090,2012-09-02 03:00:00,3,0,0,1,27.06,29.545,89,6.0032,9,33,42
10007,2012-11-02 08:00:00,4,0,1,1,13.12,16.665,57,7.0015,31,656,687
3563,2011-08-18 09:00:00,3,0,1,1,29.52,34.09,66,16.9979,42,186,228
5788,2012-01-16 08:00:00,1,1,0,1,4.1,6.06,58,11.0014,3,75,78
4958,2011-11-19 16:00:00,4,0,0,1,17.22,21.21,38,19.9995,99,188,287
1546,2011-04-10 07:00:00,2,0,0,2,14.76,18.18,100,6.0032,3,7,10
6194,2012-02-14 08:00:00,1,0,1,2,9.84,14.395,70,0.0,3,510,513
2380,2011-06-07 02:00:00,2,0,1,1,24.6,29.545,73,6.0032,3,2,5
6475,2012-03-07 01:00:00,1,0,1,1,12.3,13.635,61,19.9995,1,4,5
3823,2011-09-10 07:00:00,3,0,0,1,24.6,27.275,88,8.9981,9,43,52
3232,2011-08-04 14:00:00,3,0,1,1,32.8,37.88,55,11.0014,53,114,167
9149,2012-09-04 14:00:00,3,0,1,1,32.8,37.88,55,27.9993,72,202,274
3306,2011-08-07 16:00:00,3,0,0,3,29.52,34.85,74,19.9995,74,119,193
492,2011-02-03 15:00:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
3499,2011-08-15 17:00:00,3,0,1,1,30.34,33.335,51,19.0012,59,471,530
7960,2012-06-12 01:00:00,2,0,1,2,27.88,31.82,65,11.0014,5,11,16
1116,2011-03-11 03:00:00,1,0,1,2,13.12,16.665,93,6.0032,0,2,2
5638,2012-01-10 01:00:00,1,0,1,2,9.02,12.12,93,7.0015,2,3,5
9569,2012-10-03 02:00:00,4,0,1,2,25.42,27.275,94,0.0,2,7,9
6147,2012-02-12 09:00:00,1,0,0,1,4.1,4.545,49,19.9995,3,60,63
10742,2012-12-14 00:00:00,4,0,1,1,9.02,12.88,64,6.0032,4,43,47
9570,2012-10-03 03:00:00,4,0,1,2,24.6,25.76,94,0.0,0,7,7
8009,2012-06-14 02:00:00,2,0,1,2,25.42,31.06,53,16.9979,1,8,9
8965,2012-08-15 22:00:00,3,0,1,1,28.7,32.575,61,11.0014,29,197,226
6858,2012-04-04 02:00:00,2,0,1,1,18.86,22.725,51,0.0,0,5,5
9387,2012-09-14 12:00:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409
6590,2012-03-11 21:00:00,1,0,0,1,17.22,21.21,54,15.0013,37,110,147
9884,2012-10-16 05:00:00,4,0,1,1,17.22,21.21,67,16.9979,5,47,52
3645,2011-09-02 19:00:00,3,0,1,1,27.06,31.06,69,8.9981,67,220,287
2500,2011-06-12 02:00:00,2,0,0,1,26.24,28.79,89,16.9979,9,57,66
5678,2012-01-11 18:00:00,1,0,1,3,13.94,16.665,87,12.998,2,96,98
8736,2012-08-06 09:00:00,3,0,1,3,28.7,33.335,79,11.0014,28,248,276
5241,2011-12-12 11:00:00,4,0,1,2,10.66,14.395,60,6.0032,15,100,115
7792,2012-06-05 01:00:00,2,0,1,2,21.32,25.0,77,22.0028,2,18,20
2783,2011-07-04 21:00:00,3,1,0,2,30.34,34.09,62,7.0015,195,262,457
6159,2012-02-12 21:00:00,1,0,0,1,5.74,6.06,43,19.9995,0,36,36
3809,2011-09-09 17:00:00,3,0,1,1,28.7,33.335,79,16.9979,54,451,505
7908,2012-06-09 21:00:00,2,0,0,1,30.34,32.575,40,12.998,105,211,316
9426,2012-09-16 03:00:00,3,0,0,1,20.5,24.24,68,0.0,10,38,48
2993,2011-07-13 15:00:00,3,0,1,3,26.24,28.03,94,8.9981,13,33,46
1696,2011-04-16 14:00:00,2,0,0,3,21.32,25.0,83,39.0007,14,49,63
5686,2012-01-12 02:00:00,1,0,1,3,14.76,17.425,93,16.9979,1,1,2
2295,2011-06-03 13:00:00,2,0,1,1,27.88,31.06,26,16.9979,58,190,248
8966,2012-08-15 23:00:00,3,0,1,1,27.88,31.82,65,7.0015,18,120,138
6505,2012-03-08 07:00:00,1,0,1,1,17.22,21.21,77,23.9994,8,326,334
5940,2012-02-03 17:00:00,1,0,1,1,16.4,20.455,37,6.0032,30,458,488
2052,2011-05-12 10:00:00,2,0,1,2,22.14,25.76,68,15.0013,28,119,147
1776,2011-04-19 22:00:00,2,0,1,1,19.68,23.485,77,6.0032,3,109,112
7838,2012-06-06 23:00:00,2,0,1,1,21.32,25.0,77,0.0,13,110,123
3313,2011-08-07 23:00:00,3,0,0,1,28.7,33.335,79,7.0015,12,43,55
4781,2011-11-12 07:00:00,4,0,0,1,9.02,11.365,75,12.998,3,24,27
6633,2012-03-13 16:00:00,1,0,1,1,29.52,32.575,34,26.0027,53,312,365
9217,2012-09-07 10:00:00,3,0,1,1,29.52,34.85,74,8.9981,53,171,224
10530,2012-12-05 04:00:00,4,0,1,1,20.5,24.24,63,30.0026,1,9,10
1592,2011-04-12 06:00:00,2,0,1,2,22.14,25.76,68,19.0012,3,55,58
1723,2011-04-17 17:00:00,2,0,0,1,22.96,26.515,30,30.0026,143,163,306
215,2011-01-10 06:00:00,1,0,1,1,4.92,6.06,50,19.0012,0,31,31
7553,2012-05-14 02:00:00,2,0,1,1,24.6,30.305,60,19.9995,1,1,2
6708,2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,23,273,296
8998,2012-08-17 07:00:00,3,0,1,1,26.24,12.12,73,7.0015,11,368,379
490,2011-02-03 13:00:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
9953,2012-10-19 02:00:00,4,0,1,2,22.14,25.76,88,0.0,1,9,10
3483,2011-08-15 01:00:00,3,0,1,2,24.6,27.275,88,8.9981,1,9,10
7007,2012-04-10 07:00:00,2,0,1,1,13.94,17.425,71,7.0015,16,368,384
5102,2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,4,84,88
5187,2011-12-10 05:00:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
3431,2011-08-12 21:00:00,3,0,1,1,28.7,32.575,48,8.9981,73,153,226
6600,2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,9,259,268
7518,2012-05-12 15:00:00,2,0,0,1,27.88,31.06,24,12.998,269,321,590
460,2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
6411,2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,14,104,118
6651,2012-03-14 10:00:00,1,0,1,1,22.96,26.515,56,7.0015,38,150,188
5513,2012-01-04 20:00:00,1,0,1,2,8.2,9.85,40,12.998,2,121,123
10334,2012-11-16 00:00:00,4,0,1,2,13.12,16.665,66,7.0015,7,58,65
25,2011-01-02 01:00:00,1,0,0,2,18.04,21.97,94,16.9979,1,16,17
3512,2011-08-16 06:00:00,3,0,1,1,25.42,29.545,73,22.0028,4,115,119
2409,2011-06-08 07:00:00,2,0,1,1,27.06,31.06,74,7.0015,24,329,353
3270,2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,5,5,10
5209,2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,2,17,19
9497,2012-09-19 02:00:00,3,0,1,2,22.14,25.76,64,22.0028,0,3,3
1552,2011-04-10 13:00:00,2,0,0,1,18.86,22.725,82,7.0015,121,142,263
10024,2012-11-03 01:00:00,4,0,0,2,13.94,15.15,49,22.0028,6,83,89
9399,2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
6684,2012-03-15 19:00:00,1,0,1,2,26.24,31.06,50,12.998,72,353,425
3871,2011-09-12 08:00:00,3,0,1,1,24.6,28.79,78,6.0032,26,382,408
7311,2012-05-04 00:00:00,2,0,1,1,24.6,28.79,78,22.0028,19,70,89
3402,2011-08-11 16:00:00,3,0,1,1,32.8,34.85,27,12.998,57,241,298
4529,2011-11-01 19:00:00,4,0,1,1,17.22,21.21,58,6.0032,39,274,313
979,2011-03-05 06:00:00,1,0,0,2,12.3,14.395,100,15.0013,1,3,4
2655,2011-06-18 13:00:00,2,0,0,1,31.16,34.85,55,0.0,135,192,327
1847,2011-05-03 21:00:00,2,0,1,2,26.24,31.06,61,30.0026,42,183,225
8807,2012-08-09 08:00:00,3,0,1,1,29.52,34.85,74,7.0015,28,670,698
8982,2012-08-16 15:00:00,3,0,1,1,32.8,34.85,33,16.9979,63,197,260
9301,2012-09-10 22:00:00,3,0,1,1,22.14,25.76,52,8.9981,15,144,159
8444,2012-07-13 05:00:00,3,0,1,2,27.06,31.82,56,6.0032,4,30,34
